이름,구단,연도,WAR,승리기여율,이닝,볼삼비,삼진율,ERA,ERA+,FIP,FIP+,WHIP,WPA
백승현,LG,2022,-0.56,0.0833333333333333,10.0,0.3296703296703296,0.3,10.8,36.8,7.44,53.0,2.4,-0.66
류원석,LG,2020,-0.58,0.0,4.2,0.4504504504504504,1.1904761904761905,11.57,40.0,13.84,33.5,4.07,-0.45
손주영,LG,2021,-0.63,0.1666666666666666,26.2,1.044776119402985,0.8015267175572519,8.44,51.1,6.07,70.6,1.91,-0.88
임지섭,LG,2018,-0.64,0.0,4.2,0.5633802816901409,0.9523809523809524,25.07,20.1,14.98,32.7,3.86,-0.82
이민호,LG,2022,-0.73,0.4615384615384615,119.1,1.6937354988399071,0.6129303106633082,5.51,72.2,4.9,80.5,1.58,-0.9
김단우,LG,2018,-1.19,0.0952380952380952,105.0,1.3305613305613304,0.6095238095238096,7.54,66.9,6.1,82.2,1.84,-3.86
신정락,LG,2019,-1.21,0.1818181818181818,19.0,2.087912087912088,1.0,9.47,43.3,6.19,64.4,1.9,-0.77
스트레일리,롯데,2020,7.53,0.4838709677419355,194.2,4.011741682974559,1.055612770339856,2.5,195.1,3.01,159.0,1.02,3.84
레일리,롯데,2019,4.08,0.1666666666666666,181.0,2.1505376344086025,0.7734806629834254,3.88,108.1,3.77,111.1,1.41,0.2
박세웅,롯데,2021,4.01,0.3571428571428571,163.0,2.354048964218456,0.7668711656441718,3.98,114.3,4.55,98.1,1.19,-0.23
노경은,롯데,2018,3.41,0.4736842105263157,132.1,2.956810631229236,0.6737320211960636,4.08,127.8,5.0,104.5,1.19,0.27
스트레일리,롯데,2021,3.02,0.3225806451612903,165.2,2.4810892586989413,0.9927360774818402,4.07,111.5,3.63,122.8,1.38,0.14
반즈,롯데,2022,3.01,0.3870967741935484,186.1,3.3970276008492566,0.8597528210639441,3.62,114.9,3.21,127.4,1.19,0.56
레일리,롯데,2018,2.95,0.3666666666666666,178.1,3.290203327171904,0.9994385176866928,4.74,109.9,4.78,109.3,1.31,-1.94
구승민,롯데,2022,2.42,0.3424657534246575,62.0,2.1937321937321936,1.2419354838709675,2.9,143.4,3.03,135.2,1.31,1.07
듀브론트,롯데,2018,2.33,0.24,137.1,1.7552334943639292,0.7950401167031365,4.92,106.1,4.98,104.8,1.63,-1.66
김원중,롯데,2021,2.26,0.5737704918032787,62.2,2.277580071174377,1.0289389067524115,3.59,126.6,3.83,116.5,1.25,2.2
손승락,롯데,2018,2.24,0.4912280701754385,57.2,2.985074626865672,1.048951048951049,3.9,133.7,2.86,182.5,1.27,0.69
구승민,롯데,2018,2.2,0.21875,73.2,2.4115755627009645,1.024590163934426,3.67,142.3,5.06,103.6,1.26,-0.26
박세웅,롯데,2020,2.02,0.2857142857142857,147.1,2.2929936305732483,0.734194425560843,4.7,103.6,4.97,96.5,1.52,-1.77
최준용,롯데,2021,1.94,0.4772727272727273,47.1,2.795031055900621,0.9554140127388536,2.85,159.4,3.97,112.5,1.2,2.28
나균안,롯데,2022,1.94,0.0769230769230769,117.2,3.315363881401617,1.0494880546075085,3.98,104.7,2.79,146.6,1.38,-0.72
구승민,롯데,2020,1.94,0.3508771929824561,60.1,2.2222222222222223,0.9650582362728786,3.58,136.1,4.55,105.5,1.09,0.94
진명호,롯데,2019,1.88,0.15,63.1,1.452991452991453,0.8082408874801902,3.41,122.9,4.13,101.2,1.44,0.68
박세웅,롯데,2022,1.87,0.3571428571428571,157.1,4.548286604361371,0.9293443666454488,3.78,110.3,2.89,141.6,1.35,-0.14
스트레일리,롯데,2022,1.82,0.3636363636363636,62.1,2.48868778280543,0.8856682769726247,2.31,180.2,3.96,102.8,1.22,0.64
노경은,롯데,2020,1.7,0.2083333333333333,133.0,1.9201995012468829,0.5789473684210527,4.87,100.0,5.18,92.7,1.35,-0.54
오현택,롯데,2018,1.64,0.3472222222222222,64.2,5.206611570247934,0.9813084112149532,3.76,138.8,4.79,109.3,1.21,0.11
김원중,롯데,2020,1.61,0.4310344827586206,59.1,2.4675324675324672,0.964467005076142,3.94,123.5,4.3,111.8,1.26,-0.63
이인복,롯데,2022,1.59,0.391304347826087,126.2,2.358803986710963,0.5625990491283677,4.19,99.3,3.64,112.0,1.45,0.01
이인복,롯데,2021,1.31,0.0588235294117647,61.1,3.191489361702128,0.7364975450081833,4.11,110.6,3.81,117.3,1.45,0.08
최준용,롯데,2022,1.29,0.2941176470588235,71.0,3.980099502487562,1.1267605633802815,4.06,102.6,3.89,104.4,1.17,0.33
구승민,롯데,2021,1.27,0.2941176470588235,62.1,2.090032154340836,1.0466988727858293,4.33,104.9,3.97,112.4,1.25,0.3
진명호,롯데,2018,1.19,0.1666666666666666,61.2,1.4099783080260304,1.062091503267974,4.38,119.1,5.2,100.7,1.61,-0.14
장시환,롯데,2019,1.18,0.2222222222222222,125.1,1.876075731497418,0.8713029576338929,4.95,84.6,4.32,97.2,1.64,-0.61
김대우,롯데,2020,1.15,0.0,49.1,1.6475095785440612,0.8757637474541752,3.1,157.1,3.72,128.4,1.5,-0.94
박시영,롯데,2019,1.05,0.1081081081081081,61.2,2.214022140221402,0.9803921568627452,4.23,99.1,4.02,104.3,1.27,0.73
오현택,롯데,2020,1.04,0.1458333333333333,36.0,2.098765432098765,0.4722222222222222,3.75,129.9,5.17,92.9,1.25,0.1
박세웅,롯데,2019,0.98,0.25,60.0,1.9047619047619049,0.7333333333333333,4.2,99.8,3.74,112.2,1.48,-0.45
이인복,롯데,2020,0.97,0.0434782608695652,45.1,1.7355371900826446,0.4656319290465632,3.97,122.7,4.0,119.7,1.52,-1.01
김건국,롯데,2019,0.9,0.09375,66.2,1.5867158671586714,0.6495468277945619,4.46,94.1,4.57,91.6,1.5,-0.27
김도규,롯데,2022,0.86,0.2,51.0,2.3560209424083767,0.8823529411764706,3.71,112.3,3.32,123.2,1.31,0.45
손승락,롯데,2019,0.85,0.2075471698113207,52.2,2.3036649214659684,0.842911877394636,3.93,106.7,3.56,117.4,1.39,-1.04
톰슨,롯데,2019,0.82,0.1818181818181818,62.2,2.5974025974025974,0.9646302250803858,4.74,88.5,3.66,114.4,1.23,-0.26
김원중,롯데,2022,0.79,0.4186046511627907,43.0,3.726708074534161,1.3953488372093024,3.98,104.7,2.66,153.2,1.3,0.26
박진형,롯데,2019,0.76,0.2439024390243902,40.1,3.603603603603604,0.997506234413965,4.02,104.4,3.95,106.5,1.26,-1.02
프랑코,롯데,2021,0.76,0.3333333333333333,150.0,1.6511318242343542,0.8266666666666667,5.4,84.2,5.31,84.1,1.48,-1.27
김건국,롯데,2020,0.7,0.03125,31.2,3.406593406593407,0.9935897435897436,3.98,122.4,3.56,134.6,1.23,-0.22
고효준,롯데,2019,0.7,0.2,62.1,1.9944598337950137,1.1594202898550725,4.76,88.0,3.93,106.2,1.51,-1.37
다익손,롯데,2019,0.66,0.1875,83.2,2.669683257918552,0.7091346153846153,4.95,84.7,4.13,101.6,1.45,-0.96
서준원,롯데,2019,0.63,0.0,97.0,1.574803149606299,0.6185567010309279,5.47,76.6,5.02,83.5,1.6,-0.84
서준원,롯데,2022,0.62,0.0689655172413793,60.0,1.948051948051948,0.75,4.8,86.7,3.89,105.0,1.47,-0.02
윤길현,롯데,2018,0.62,0.125,33.0,1.9205298013245036,0.8787878787878788,4.64,112.5,5.02,104.4,1.46,-0.34
서준원,롯데,2020,0.56,0.35,107.2,1.9292604501607715,0.5597014925373134,5.18,94.0,5.35,89.8,1.5,-1.13
최준용,롯데,2020,0.54,0.2580645161290322,29.2,2.3423423423423424,0.8904109589041096,4.85,100.4,4.03,119.1,1.42,-0.75
장시환,롯데,2018,0.48,0.0625,36.2,2.3036649214659684,1.2154696132596683,4.66,111.8,5.01,104.6,1.58,-0.14
김건국,롯데,2018,0.47,0.0,10.2,90.0,0.8823529411764707,2.53,206.1,3.65,143.1,1.03,0.18
윤성빈,롯데,2018,0.39,0.2,50.2,1.8005540166204983,1.294820717131474,6.39,81.6,4.86,107.7,1.72,-0.98
박진형,롯데,2020,0.38,0.320754716981132,42.2,3.816793893129771,1.1848341232227488,5.7,85.5,4.4,109.3,1.62,-1.18
송승준,롯데,2018,0.35,0.2,79.0,1.9373219373219368,0.8607594936708861,6.15,84.8,4.91,106.4,1.62,-2.06
조무근,롯데,2019,0.3,0.0,9.2,0.9803921568627452,0.5434782608695653,1.86,225.2,4.85,85.3,1.14,-0.03
샘슨,롯데,2020,0.3,0.36,130.0,2.409972299168975,0.6692307692307692,5.4,90.2,4.59,104.6,1.56,-1.07
진명호,롯데,2021,0.25,0.0909090909090909,24.1,1.702127659574468,0.9958506224066388,4.81,94.5,4.94,90.5,1.4,-0.65
김현수,롯데,2019,0.2,0.0,6.1,3.636363636363636,0.6557377049180328,1.42,295.1,2.61,159.8,0.63,-0.0
홍성민,롯데,2019,0.2,0.0833333333333333,12.2,70.0,0.5737704918032788,4.26,98.4,2.53,164.2,1.34,-0.12
송승준,롯데,2019,0.19,0.0,14.1,2.1311475409836067,0.9219858156028368,4.4,95.4,4.66,90.4,1.54,-0.42
정성종,롯데,2019,0.19,0.0,49.2,0.9958506224066388,0.4878048780487805,5.44,77.1,5.52,75.9,1.77,-0.09
정성종,롯데,2018,0.16,0.0,19.0,1.4814814814814816,0.631578947368421,6.16,84.7,5.36,97.4,1.42,-0.47
고효준,롯데,2020,0.15,0.0,15.2,0.990990990990991,0.7236842105263158,5.74,84.8,7.32,65.5,1.6,-0.46
김유영,롯데,2020,0.14,0.0,7.1,0.7042253521126761,0.7042253521126761,4.91,99.2,4.24,112.5,1.5,-0.22
배장호,롯데,2018,0.14,0.0,24.1,1.2871287128712872,0.5394190871369294,5.92,88.1,5.6,93.1,1.6,-1.04
김진욱,롯데,2021,0.13,0.2352941176470588,45.2,0.9164969450101832,0.995575221238938,6.31,72.1,5.44,82.0,1.99,-1.26
김대우,롯데,2021,0.12,0.2307692307692307,35.1,1.2863070539419086,0.8831908831908831,5.09,89.2,5.43,82.3,1.59,-0.71
김대우,롯데,2022,0.12,0.1,10.0,0.9876543209876544,0.8,4.5,92.5,4.14,99.2,1.4,-0.07
송승준,롯데,2020,0.1,0.0476190476190476,24.2,1.773049645390071,1.0330578512396695,6.2,78.5,4.41,108.6,1.78,-1.18
김도규,롯데,2021,0.1,0.1162790697674418,42.0,1.7647058823529411,0.9285714285714286,5.79,78.6,3.9,114.2,1.5,0.51
한승혁,롯데,2020,0.1,0.0,7.0,0.7317073170731708,0.4285714285714285,5.14,94.7,4.41,108.1,1.71,-0.0
문경찬,롯데,2022,0.09,0.0263157894736842,40.1,2.366412213740458,0.7730673316708229,5.8,71.7,5.02,80.5,1.59,-0.46
차재용,롯데,2019,0.09,0.0,9.2,0.8641975308641976,0.7608695652173914,3.72,112.6,4.13,100.6,1.76,-0.03
이명우,롯데,2018,0.05,0.0344827586206896,44.0,2.7472527472527477,0.5681818181818182,5.32,98.1,3.54,147.4,1.55,-0.9
이승헌,롯데,2020,0.05,0.375,36.2,3.0630630630630638,0.9392265193370164,4.66,104.5,3.04,157.3,1.23,-0.3
조무근,롯데,2022,0.02,0.0,2.0,0.9090909090909092,0.5,4.5,92.5,3.84,106.7,1.5,0.0
김원중,롯데,2018,0.02,0.2666666666666666,145.1,1.7769130998702984,0.9441764300482426,6.94,75.2,6.25,83.7,1.72,-2.69
김유영,롯데,2022,0.02,0.1911764705882352,51.0,1.4617940199335548,0.8627450980392157,5.65,73.7,4.46,91.5,2.0,-0.88
김창훈,롯데,2022,0.01,0.0,1.2,20.0,1.6666666666666667,5.4,77.1,0.94,447.3,1.8,0.0
강동호,롯데,2021,0.0,0.0,1.1,0.9090909090909092,0.9090909090909092,6.75,67.3,6.33,70.8,1.5,0.0
이승헌,롯데,2021,-0.0,0.0,57.2,0.7424593967517401,0.5594405594405594,5.77,78.7,5.28,84.6,1.87,-0.93
김건국,롯데,2021,-0.0,0.0,22.0,1.2056737588652482,0.7727272727272727,6.55,69.4,5.47,81.6,1.86,0.09
진명호,롯데,2020,-0.02,0.054054054054054,31.1,1.4479638009049771,1.0289389067524115,7.18,67.8,5.06,94.7,1.63,-1.29
강동호,롯데,2020,-0.02,0.0,11.0,1.3114754098360657,0.7272727272727273,7.36,66.2,7.28,66.1,1.73,0.09
박근홍,롯데,2019,-0.02,0.0416666666666666,17.2,0.6432748538011696,0.6395348837209303,6.11,68.6,8.72,48.3,1.87,-0.6
정성종,롯데,2022,-0.04,0.0,4.1,1.2195121951219514,1.2195121951219514,4.15,100.2,3.8,108.3,1.85,0.01
최영환,롯데,2021,-0.05,0.0,40.2,1.1618257261410787,0.6965174129353233,6.2,73.3,5.15,86.7,1.7,-0.58
오현택,롯데,2019,-0.05,0.0,12.2,3.809523809523809,0.6557377049180328,4.97,84.3,8.77,48.3,1.34,0.23
진명호,롯데,2022,-0.05,0.0,16.1,1.208791208791209,0.6832298136645962,6.06,68.7,4.81,84.8,1.96,-0.26
나원탁,롯데,2021,-0.06,0.0,2.0,0.9677419354838708,1.5,13.5,33.7,4.83,92.2,2.0,0.0
정태승,롯데,2018,-0.07,0.0,2.2,0.9677419354838708,1.3636363636363635,6.75,77.3,4.96,105.4,2.63,-0.02
강윤구,롯데,2022,-0.07,0.0,21.1,4.426229508196721,1.2796208530805686,5.48,75.9,1.79,231.8,1.45,0.01
홍성민,롯데,2018,-0.09,0.0,3.2,2.727272727272727,0.9375,12.27,42.5,6.56,79.9,1.91,-0.06
김대우,롯데,2018,-0.1,0.0,3.1,1.818181818181818,0.6451612903225806,13.5,38.6,11.33,46.3,2.7,-0.09
정우준,롯데,2021,-0.1,0.0,5.2,0.7843137254901962,0.7692307692307692,9.53,47.7,7.92,56.5,1.94,-0.19
최영환,롯데,2019,-0.1,0.0,19.0,2.087912087912088,1.0,6.63,63.2,3.67,114.2,1.53,-0.28
오현택,롯데,2021,-0.12,0.05,16.1,0.9876543209876544,0.4968944099378881,6.61,68.7,5.23,85.2,2.2,-0.8
강윤구,롯데,2021,-0.12,0.1428571428571428,14.0,0.9917355371900828,0.8571428571428571,7.07,64.3,6.05,73.8,2.0,-0.63
나원탁,롯데,2022,-0.13,0.0,6.0,1.5686274509803924,1.3333333333333333,9.0,46.2,6.34,64.2,2.33,-0.02
고효준,롯데,2018,-0.14,0.1627906976744186,32.1,1.6883116883116882,1.2149532710280373,6.96,75.0,4.76,110.1,1.73,-0.59
정성종,롯데,2021,-0.14,0.0,12.0,0.4938271604938272,0.3333333333333333,8.25,55.1,7.08,63.1,2.25,-0.1
김동우,롯데,2021,-0.15,0.0,5.0,0.5882352941176471,0.6,10.8,42.1,7.73,57.8,3.0,-0.02
정태승,롯데,2020,-0.15,0.0,1.2,0.4761904761904761,0.8333333333333334,21.6,22.6,13.76,35.0,3.6,-0.11
박재민,롯데,2021,-0.17,0.0,2.2,0.9523809523809524,0.9090909090909092,16.88,26.9,8.96,49.9,1.88,-0.03
김유영,롯데,2021,-0.17,0.0,18.2,1.2056737588652482,0.934065934065934,7.23,62.8,4.78,93.4,1.88,-0.11
한승혁,롯데,2021,-0.19,0.0,4.0,0.9803921568627452,1.25,13.5,33.7,8.58,52.1,2.75,-0.21
김창훈,롯데,2021,-0.2,0.0,8.0,0.9836065573770492,0.75,11.25,40.4,5.71,78.2,2.38,0.1
최영환,롯데,2020,-0.21,0.0,10.0,2.258064516129032,0.7,6.3,77.3,8.56,56.4,2.2,-0.47
박진형,롯데,2021,-0.22,0.0,16.0,2.277227722772277,1.4375,7.88,57.7,2.96,150.5,2.19,-0.43
나균안,롯데,2021,-0.22,0.125,46.1,1.120331950207469,0.5856832971800434,6.41,70.9,4.84,92.1,1.86,-0.74
진승현,롯데,2022,-0.22,0.0,9.0,1.5492957746478877,1.2222222222222223,9.0,46.2,6.45,62.9,2.11,0.11
스파크맨,롯데,2022,-0.24,0.1052631578947368,84.2,2.064965197215777,1.0570071258907363,5.31,78.3,3.79,107.8,1.65,-0.88
이강준,롯데,2021,-0.26,0.0,5.2,0.4395604395604395,0.7692307692307692,9.53,47.7,10.04,44.5,2.82,-0.38
이강준,롯데,2022,-0.28,0.0769230769230769,9.2,0.2985074626865671,0.6521739130434783,10.24,40.6,9.65,42.3,3.0,-0.15
최영환,롯데,2022,-0.32,0.0,2.2,0.9090909090909092,0.4545454545454545,20.25,20.6,4.84,84.6,3.38,-0.34
박진형,롯데,2018,-0.33,0.0769230769230769,13.0,1.3580246913580247,0.8461538461538461,6.23,83.7,5.22,100.0,2.39,-1.4
최하늘,롯데,2019,-0.34,0.0,2.0,0.4761904761904761,0.5,27.0,15.5,19.9,21.3,3.0,-0.35
박시영,롯데,2020,-0.34,0.0277777777777777,30.1,0.9090909090909092,0.6976744186046512,8.01,60.8,6.69,71.7,1.81,-1.17
박시영,롯데,2018,-0.36,0.0,26.1,1.3475177304964538,0.7279693486590038,8.54,61.0,7.06,74.1,1.86,-0.35
김원중,롯데,2019,-0.36,0.2941176470588235,102.1,1.9745222929936304,0.910871694417238,5.72,73.3,4.76,88.2,1.7,-2.18
이민석,롯데,2022,-0.37,0.1923076923076923,33.2,1.9371727748691097,1.114457831325301,5.88,70.8,4.47,91.1,1.87,-0.49
최건,롯데,2022,-0.39,0.0,2.1,0.4918032786885246,1.4285714285714286,23.14,18.0,8.48,48.4,5.57,-0.24
이승헌,롯데,2019,-0.4,0.0,2.0,0.0,0.0,31.5,13.3,9.4,44.1,5.0,-0.34
장원삼,롯데,2020,-0.42,0.0,34.0,1.4851485148514851,0.4411764705882353,7.68,63.5,6.03,79.7,1.74,-1.2
조정훈,롯데,2018,-0.44,0.0,4.1,1.2195121951219514,1.2195121951219514,16.62,31.4,5.68,91.0,2.31,-0.04
김진욱,롯데,2022,-0.44,0.1666666666666666,46.2,1.4814814814814814,1.1255411255411254,6.56,63.5,4.65,88.0,1.67,-0.88
이인복,롯데,2019,-0.64,0.0,12.1,0.8641975308641976,0.578512396694215,11.68,35.9,6.32,66.6,3.0,-0.57
서준원,롯데,2021,-0.65,0.1666666666666666,54.0,1.2714776632302405,0.6851851851851852,7.33,62.0,4.72,94.4,1.87,-1.07
윤길현,롯데,2019,-0.78,0.0,5.0,1.2195121951219514,1.0,10.8,38.8,9.6,43.7,4.2,-0.57
노경은,롯데,2021,-0.8,0.2727272727272727,56.1,1.4522821576763485,0.6238859180035651,7.35,61.8,6.12,73.1,1.83,-1.9
구승민,롯데,2019,-0.83,0.1951219512195122,36.0,2.037914691943128,1.1944444444444444,6.25,67.1,4.32,96.6,1.83,-2.01
송재영,롯데,2021,-0.93,0.0526315789473684,14.2,1.0743801652892562,0.9154929577464788,13.5,33.7,6.88,65.0,2.46,-0.48
박세웅,롯데,2018,-1.2,0.0833333333333333,49.0,1.3745704467353952,0.8163265306122449,9.92,52.6,6.87,76.1,2.29,-2.21
양현종,KIA,2019,7.35,0.5517241379310345,184.2,4.924471299093655,0.8849077090119436,2.29,183.1,2.63,160.3,1.07,3.81
브룩스,KIA,2020,7.16,0.4782608695652174,151.1,5.394190871369294,0.8603573792190603,2.5,192.2,2.72,177.8,1.02,3.39
양현종,KIA,2018,5.21,0.4482758620689655,184.1,3.5266821345707657,0.8256382400869093,4.15,123.7,4.38,117.9,1.31,-1.06
정해영,KIA,2021,3.79,0.53125,65.1,1.7437722419928825,0.7526881720430109,2.2,201.8,4.25,104.7,1.18,2.88
놀린,KIA,2022,3.49,0.3809523809523809,124.0,4.481327800829876,0.8709677419354839,2.47,165.2,3.08,133.0,1.12,1.79
멩덴,KIA,2021,3.09,0.3809523809523809,120.0,2.962962962962963,0.8666666666666667,3.6,123.5,3.97,111.9,1.2,0.51
헥터,KIA,2018,2.96,0.3793103448275862,174.0,3.795013850415512,0.7873563218390804,4.6,111.5,4.78,107.9,1.41,-1.24
장현식,KIA,2021,2.93,0.5072463768115942,76.2,1.9002375296912115,1.0498687664041997,3.29,135.3,4.15,107.3,1.42,1.98
문경찬,KIA,2019,2.88,0.4444444444444444,55.0,4.950495049504951,0.9090909090909092,1.31,320.3,2.55,165.4,1.0,0.26
가뇽,KIA,2020,2.84,0.3928571428571428,159.2,2.199687987519501,0.885678391959799,4.34,110.6,3.73,129.2,1.42,-0.55
박준표,KIA,2020,2.66,0.34,51.2,5.432098765432099,0.859375,1.57,306.2,2.96,162.2,0.95,1.35
양현종,KIA,2020,2.52,0.3548387096774194,172.1,2.324492979719189,0.8657757117954678,4.7,102.1,4.01,120.1,1.42,-0.98
김윤동,KIA,2018,2.37,0.34375,82.2,1.4602587800369686,0.9610705596107056,3.7,138.7,5.12,100.9,1.51,-0.97
이의리,KIA,2021,2.35,0.2105263157894736,94.2,1.6577540106951871,0.9872611464968152,3.61,123.1,4.03,111.0,1.32,0.31
박준표,KIA,2019,2.14,0.3061224489795918,56.0,4.918032786885246,0.5357142857142857,2.09,200.7,3.74,111.8,0.86,1.94
브룩스,KIA,2021,2.06,0.2307692307692307,78.0,3.416149068322981,0.7051282051282052,3.35,132.9,3.24,137.5,1.4,0.54
임기영,KIA,2021,1.98,0.2857142857142857,153.0,2.860310421286031,0.8431372549019608,4.88,91.1,4.02,110.6,1.31,-0.13
파노니,KIA,2022,1.9,0.2142857142857142,82.2,3.029045643153527,0.8880778588807785,2.61,156.0,3.3,124.2,1.23,0.58
전상현,KIA,2019,1.83,0.2631578947368421,60.2,2.9383886255924168,1.0299003322259137,3.12,134.6,3.04,138.6,1.09,0.47
정해영,KIA,2022,1.78,0.5818181818181818,56.0,2.3756906077348066,0.7678571428571429,3.38,120.8,3.41,120.0,1.29,1.31
양현종,KIA,2022,1.68,0.4,175.1,2.8143712574850297,0.805254140491148,3.85,105.9,3.66,112.1,1.26,0.27
임기영,KIA,2022,1.66,0.1739130434782608,129.1,2.2714681440443214,0.635166537567777,4.24,96.0,4.81,85.4,1.34,-0.24
전상현,KIA,2020,1.61,0.5957446808510638,47.2,2.8959276018099547,1.3559322033898304,2.45,195.5,3.35,145.0,1.2,1.87
윌랜드,KIA,2019,1.61,0.2857142857142857,165.0,2.318104906937394,0.8303030303030303,4.75,88.4,4.23,99.0,1.52,-0.78
임창용,KIA,2018,1.56,0.32,86.1,2.88659793814433,0.9756097560975612,5.42,94.7,5.65,91.2,1.4,-0.99
정해영,KIA,2020,1.47,0.2553191489361702,37.2,1.3278008298755186,0.8602150537634408,3.35,143.5,4.46,107.5,1.7,-0.66
임기준,KIA,2018,1.47,0.1818181818181818,56.0,1.948051948051948,0.8035714285714286,3.54,145.2,5.24,98.4,1.46,1.04
임기영,KIA,2020,1.34,0.36,127.2,3.202416918429003,0.8333333333333333,5.15,93.3,4.1,117.1,1.45,-1.25
이준영,KIA,2022,1.29,0.24,46.1,1.6091954022988504,0.911062906724512,2.91,139.9,3.86,105.8,1.45,0.33
장현식,KIA,2022,1.27,0.3703703703703703,52.0,1.532567049808429,0.7692307692307693,3.29,124.0,4.18,97.6,1.54,-0.37
이의리,KIA,2022,1.26,0.3571428571428571,154.0,2.172739541160594,1.0454545454545454,3.86,105.7,4.38,93.7,1.31,-0.53
윤중현,KIA,2021,1.25,0.1176470588235294,82.2,1.0610932475884245,0.4014598540145985,3.92,113.5,5.27,84.3,1.48,-0.31
고영창,KIA,2019,1.19,0.2,54.0,1.5602836879432624,0.4074074074074074,3.5,119.8,4.18,100.2,1.43,-0.93
전상현,KIA,2022,1.0,0.36,46.1,3.291925465838509,1.1496746203904555,3.3,123.5,2.52,162.0,1.25,0.56
문경찬,KIA,2018,0.96,0.0,55.1,2.690058479532164,0.8348457350272233,4.72,108.8,5.44,94.8,1.43,-1.16
홍상삼,KIA,2020,0.95,0.2982456140350877,48.0,1.1275415896487986,1.2708333333333333,5.06,94.8,5.93,81.3,1.79,-0.55
유승철,KIA,2018,0.84,0.1025641025641025,47.1,1.5120274914089349,0.9341825902335456,4.37,117.4,5.25,98.3,1.65,-0.81
고영창,KIA,2022,0.8,0.0,24.0,0.8910891089108911,0.375,1.88,217.4,5.3,77.3,1.42,-0.47
황인준,KIA,2018,0.77,0.0285714285714285,52.2,2.8925619834710745,0.6704980842911877,4.96,103.6,5.75,89.6,1.33,-0.23
팻딘,KIA,2018,0.72,0.2857142857142857,129.1,3.726937269372693,0.7823392718822618,6.26,82.0,5.26,98.1,1.55,-2.78
임기준,KIA,2019,0.65,0.1153846153846153,36.2,1.4906832298136643,0.6629834254143646,3.44,122.0,4.09,102.7,1.31,0.04
김기훈,KIA,2022,0.58,0.0,8.2,1.267605633802817,1.0975609756097562,1.04,392.6,3.68,111.1,1.27,0.42
홍상삼,KIA,2021,0.51,0.2448979591836734,36.0,1.7277486910994764,0.9166666666666666,4.75,93.6,5.33,82.8,1.44,0.4
한승혁,KIA,2018,0.43,0.3684210526315789,88.0,1.473922902494331,0.7386363636363636,5.83,88.0,5.14,100.4,1.69,-1.58
차명진,KIA,2019,0.43,0.5,33.0,1.049723756906077,0.5757575757575758,4.36,96.1,4.46,93.8,1.61,0.25
장민기,KIA,2021,0.43,0.0952380952380952,23.1,0.7560137457044673,0.9523809523809524,3.47,128.1,6.25,71.7,1.8,-0.67
임기영,KIA,2018,0.41,0.4210526315789473,105.0,1.994134897360704,0.6476190476190476,6.26,82.0,6.27,82.2,1.71,-1.61
이준영,KIA,2020,0.39,0.2708333333333333,23.2,1.6793893129770994,0.9482758620689656,5.32,90.2,3.89,123.9,1.86,-0.43
김재열,KIA,2021,0.39,0.0,32.2,0.9944751381215468,0.5590062111801242,3.86,115.3,5.84,76.0,1.41,-0.19
다카하시,KIA,2021,0.37,0.1428571428571428,36.2,3.801652892561984,1.2707182320441988,4.91,90.6,3.55,125.6,1.58,-0.32
전상현,KIA,2021,0.29,0.4666666666666667,13.0,1.3114754098360657,0.6153846153846154,3.46,128.5,4.49,99.2,1.62,0.44
장지수,KIA,2021,0.26,0.0,14.1,0.3816793893129771,0.3546099290780142,3.14,141.6,6.89,64.7,1.54,-0.07
문경찬,KIA,2020,0.25,0.4,24.0,4.262295081967213,1.0833333333333333,5.25,91.4,5.64,85.1,1.46,-0.21
김기훈,KIA,2020,0.23,0.0666666666666666,52.0,1.2540192926045015,0.75,5.37,89.5,5.96,80.4,1.71,-1.26
하준영,KIA,2019,0.19,0.2542372881355932,52.2,1.6398713826366558,0.9770114942528736,4.96,84.6,4.35,96.3,1.71,-1.62
박정수,KIA,2020,0.18,0.1428571428571428,7.1,1.2195121951219514,0.7042253521126761,3.68,130.4,6.01,79.8,1.23,-0.02
윤중현,KIA,2022,0.18,0.1063829787234042,53.2,1.9148936170212767,0.5075187969924811,5.03,81.0,4.36,93.9,1.44,-0.65
박진태,KIA,2019,0.18,0.0,8.1,0.819672131147541,0.617283950617284,4.32,97.1,5.44,77.2,1.92,-0.02
고영창,KIA,2020,0.12,0.0625,58.0,1.3450292397660817,0.396551724137931,6.83,70.3,4.47,106.9,1.81,-0.63
김현수,KIA,2020,0.1,0.0,32.1,0.6109324758842444,0.5919003115264797,7.24,66.3,6.65,72.1,2.23,-0.12
홍건희,KIA,2020,0.1,0.0,12.0,4.285714285714286,0.75,6.0,80.0,5.81,82.4,1.08,-0.51
한승혁,KIA,2021,0.09,0.0,23.2,1.683168316831683,0.7327586206896552,4.56,97.4,3.42,131.4,1.48,-0.33
황인준,KIA,2020,0.08,0.0,4.0,0.4761904761904761,0.25,4.5,106.7,7.81,61.1,2.0,0.0
정용운,KIA,2018,0.06,0.3333333333333333,10.0,0.617283950617284,0.5,6.3,81.5,6.53,78.9,1.8,-0.18
임기영,KIA,2019,0.06,0.25,48.2,1.9371727748691097,0.7676348547717842,5.73,73.1,5.05,82.7,1.77,-0.64
전상현,KIA,2018,0.05,0.0,10.1,1.3725490196078431,0.6930693069306931,6.1,84.2,5.19,99.5,2.32,-0.22
